Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,CustomerID,TotalKids,TotalPurchases,DealShare,Segment,SegmentName,PredProb
46734.0,1,2,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,54,2410,0,0,1,0,0,0,0,0,0,1,147,71,1,641,3,12,0.3333333333333333,1,Deal Driven Browsers,0.1246293858508428
56253.0,0,1,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,57,2728,0,0,0,1,0,0,0,1,0,0,592,587,0,642,1,22,0.1818181818181818,2,Quiet Value Regulars,0.02229818286288873
19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,35,2386,0,1,0,0,0,0,0,1,0,0,16,10,0,643,1,4,0.25,1,Deal Driven Browsers,0.02534105364528309
58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,45,2345,0,0,0,0,1,0,0,1,0,0,913,762,0,644,1,24,0.0416666666666666,2,Quiet Value Regulars,0.010172240042306243
25965.0,0,0,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,40,2819,0,1,0,0,0,0,1,0,0,0,63,52,0,645,0,6,0.1666666666666666,1,Deal Driven Browsers,0.1415832030883721
14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,64,2703,0,0,0,1,0,0,0,0,1,0,24,22,0,646,0,5,0.2,1,Deal Driven Browsers,0.04400353288950364
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,61,2707,0,1,0,0,0,0,0,1,0,0,41,22,0,647,0,5,0.2,1,Deal Driven Browsers,0.023333993987197637
45068.0,0,1,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,46,2568,0,0,0,1,0,0,0,0,0,1,17,14,0,648,1,4,0.25,1,Deal Driven Browsers,0.018744341620300694
21063.0,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,33,2436,0,0,1,0,0,0,1,0,0,0,44,29,0,649,1,7,0.2857142857142857,1,Deal Driven Browsers,0.027251917445758847
29187.0,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,2575,0,1,0,0,0,0,0,0,0,1,32,30,0,650,1,5,0.2,1,Deal Driven Browsers,0.01597125424441479
54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,49,2393,0,1,0,0,0,1,0,0,0,0,180,162,0,651,2,12,0.25,1,Deal Driven Browsers,0.004862901003730316
59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,56,2494,0,1,0,0,0,0,0,0,0,1,1038,1028,0,652,1,28,0.1071428571428571,2,Quiet Value Regulars,0.039817660965920425
59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,58,2392,0,0,1,0,0,0,0,0,1,0,491,408,0,653,2,21,0.238095238095238,1,Deal Driven Browsers,0.017667942042845504
66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,50,2814,0,0,0,0,1,0,0,1,0,0,888,747,0,654,1,17,0.2352941176470588,2,Quiet Value Regulars,0.10449240542813382
77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,40,2354,0,1,0,0,0,0,0,1,0,0,611,552,0,655,1,20,0.1,2,Quiet Value Regulars,0.010634371393805358
52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,45,2734,0,0,1,0,0,0,0,0,0,1,952,914,0,656,1,16,0.125,2,Quiet Value Regulars,0.11260112245214053
26751.0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,46,2197,0,1,0,0,0,0,0,1,0,0,10,9,0,657,2,4,0.25,1,Deal Driven Browsers,0.04701069907693864
81300.0,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,57,2766,0,1,0,0,0,0,0,0,0,1,1205,1169,1,658,1,21,0.1428571428571428,2,Quiet Value Regulars,0.5094284266816779
70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,41,2337,0,0,1,0,0,0,0,1,0,0,485,394,0,659,0,17,0.0588235294117647,2,Quiet Value Regulars,0.009516022477041862
36145.0,1,0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,35,2537,0,1,0,0,0,1,0,0,0,0,154,136,1,660,1,12,0.3333333333333333,1,Deal Driven Browsers,0.6436935617850944
65295.0,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,40,2347,0,0,1,0,0,0,0,0,0,1,658,652,0,661,0,20,0.05,2,Quiet Value Regulars,0.13709439025049777
68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,57,2413,1,0,0,0,0,0,0,1,0,0,774,620,0,662,1,23,0.0869565217391304,2,Quiet Value Regulars,0.007047839692607135
68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,53,2827,1,0,0,0,0,0,0,1,0,0,1959,1844,0,663,0,30,0.0333333333333333,2,Quiet Value Regulars,0.22899076737376967
41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,38,2498,0,0,0,1,0,1,0,0,0,0,422,377,0,664,0,15,0.0666666666666666,2,Quiet Value Regulars,0.0624124298123106
38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,65,2407,0,0,0,1,0,0,0,1,0,0,216,175,0,665,1,12,0.1666666666666666,1,Deal Driven Browsers,0.005869371414493366
65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,53,2351,0,0,0,1,0,0,0,1,0,0,1092,1038,0,666,0,17,0.0588235294117647,2,Quiet Value Regulars,0.021512155656485555
66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,44,2638,1,0,0,0,0,0,0,0,0,1,611,533,0,667,1,20,0.1,2,Quiet Value Regulars,0.06657637606618137
86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,48,2814,0,0,1,0,0,0,0,0,0,1,2074,2034,0,668,0,22,0.0454545454545454,2,Quiet Value Regulars,0.5961344021007681
77845.0,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,31,2203,0,0,0,1,0,0,0,0,0,1,1320,1294,2,669,0,21,0.0476190476190476,0,Premium Loyalists,0.2398959115896783
69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,51,2431,0,0,0,1,0,0,0,0,0,1,977,910,0,670,0,15,0.0666666666666666,2,Quiet Value Regulars,0.16935436192317072
50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,60,2792,1,0,0,0,0,0,0,0,0,1,489,485,1,671,1,22,0.2727272727272727,1,Deal Driven Browsers,0.34659751873075106
61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,50,2467,0,0,1,0,0,0,0,1,0,0,858,759,0,672,0,13,0.0769230769230769,2,Quiet Value Regulars,0.012588333047377174
42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0,62,2511,0,0,0,1,0,0,0,0,1,0,190,110,0,673,1,12,0.25,1,Deal Driven Browsers,0.005419860739982691
13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,68,2398,0,0,0,1,0,0,1,0,0,0,19,9,0,674,0,5,0.2,1,Deal Driven Browsers,0.02632212346645336
47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,71,2555,0,0,0,0,1,0,0,0,1,0,90,59,0,675,2,9,0.3333333333333333,1,Deal Driven Browsers,0.3371482938214483
61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,59,2497,0,1,0,0,0,0,0,0,1,0,120,114,0,676,2,8,0.125,1,Deal Driven Browsers,0.004986469295903257
34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,25,2254,0,0,1,0,0,0,0,1,0,0,19,15,0,677,0,4,0.25,1,Deal Driven Browsers,0.014829686942560665
26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,71,2606,0,0,1,0,0,0,0,0,0,1,55,53,0,678,2,8,0.375,1,Deal Driven Browsers,0.2635394184802363
45938.0,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,59,2397,0,0,1,0,0,0,0,1,0,0,607,578,0,679,0,20,0.1,2,Quiet Value Regulars,0.05883281921528784
78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,60,2240,0,0,0,1,0,0,0,1,0,0,970,936,1,680,0,28,0.0357142857142857,0,Premium Loyalists,0.15072861183347333
78901.0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,47,2444,1,0,0,0,0,0,0,1,0,0,700,666,0,681,1,20,0.15,2,Quiet Value Regulars,0.03686595540042872
71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,42,2268,0,1,0,0,0,0,0,1,0,0,591,568,0,682,2,20,0.1,2,Quiet Value Regulars,0.022686938881357366
71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,42,2297,1,0,0,0,0,0,0,1,0,0,1211,969,1,683,1,21,0.1428571428571428,2,Quiet Value Regulars,0.12793131502817215
90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,32,2220,0,0,1,0,0,0,0,0,1,0,1605,1589,3,684,0,15,0.0666666666666666,0,Premium Loyalists,0.5058463309163119
41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,52,2344,1,0,0,0,0,0,0,0,1,0,182,177,0,685,1,12,0.25,1,Deal Driven Browsers,0.03841459919733724
71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,34,2694,0,1,0,0,0,0,0,1,0,0,1350,1257,2,686,1,22,0.0909090909090909,0,Premium Loyalists,0.25545390181909955
35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,50,2161,1,0,0,0,0,0,0,0,0,1,39,21,0,687,1,6,0.1666666666666666,1,Deal Driven Browsers,0.016985598551775023
43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,69,2604,1,0,0,0,0,0,0,1,0,0,607,577,0,688,1,20,0.1,2,Quiet Value Regulars,0.035913222976781095
66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,72,2379,0,0,0,1,0,0,0,0,0,1,757,566,1,689,1,14,0.2142857142857142,2,Quiet Value Regulars,0.08211350426319468
35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,49,2694,0,1,0,0,0,0,0,0,1,0,41,23,1,690,1,5,0.2,1,Deal Driven Browsers,0.586416355516739
25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,34,2511,0,1,0,0,0,0,0,1,0,0,12,6,0,691,1,4,0.25,1,Deal Driven Browsers,0.05245762207063389
55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,55,2775,0,0,1,0,0,0,0,0,1,0,837,771,0,692,1,26,0.1538461538461538,2,Quiet Value Regulars,0.11553738463438448
33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,45,2653,0,0,1,0,0,0,0,1,0,0,70,28,0,693,1,8,0.25,1,Deal Driven Browsers,0.08603923439387634
58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,67,2570,0,0,0,1,0,0,0,1,0,0,547,498,0,694,0,20,0.15,2,Quiet Value Regulars,0.017397548041877937
50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,38,2485,0,0,0,1,0,0,0,1,0,0,229,225,0,695,1,13,0.2307692307692307,1,Deal Driven Browsers,0.012763112618375776
76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,45,2728,0,1,0,0,0,0,0,0,0,1,1364,1217,0,696,0,11,0.0909090909090909,2,Quiet Value Regulars,0.11074690719408539
87305.0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,60,2803,1,0,0,0,0,1,0,0,0,0,1072,992,1,697,0,17,0.0588235294117647,0,Premium Loyalists,0.6922998278348719
25851.0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,42,2662,0,0,0,1,0,0,0,1,0,0,43,38,0,698,1,7,0.2857142857142857,1,Deal Driven Browsers,0.014014990908950992
58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,50,2614,1,0,0,0,0,0,0,1,0,0,1011,837,0,699,1,31,0.1935483870967742,2,Quiet Value Regulars,0.02239388350448287
45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62,2251,0,0,1,0,0,0,0,1,0,0,18,15,0,700,2,4,0.25,1,Deal Driven Browsers,0.043329305248210694
74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,55,2716,0,1,0,0,0,0,0,0,1,0,956,947,0,701,1,16,0.125,2,Quiet Value Regulars,0.09435321001807624
59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,66,2582,0,1,0,0,0,0,0,1,0,0,714,559,0,702,0,21,0.0476190476190476,2,Quiet Value Regulars,0.037153895527144355
18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2196,0,1,0,0,0,0,0,0,0,1,15,14,0,703,1,6,0.3333333333333333,1,Deal Driven Browsers,0.05058874502163782
72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,55,2660,0,1,0,0,0,0,0,1,0,0,1698,1449,0,704,0,16,0.0625,2,Quiet Value Regulars,0.1466751997800289
7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,44,2856,0,1,0,0,0,0,0,1,0,0,39,7,1,705,1,12,0.4166666666666667,1,Deal Driven Browsers,0.7066507054706254
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,54,2180,0,1,0,0,0,0,0,1,0,0,61,57,0,706,1,6,0.1666666666666666,1,Deal Driven Browsers,0.009756879441313404
80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,65,2377,0,1,0,0,0,0,0,1,0,0,1332,1284,1,707,0,24,0.0416666666666666,0,Premium Loyalists,0.057082869412850436
75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,44,2314,1,0,0,0,0,0,0,0,1,0,876,725,0,708,0,23,0.0434782608695652,2,Quiet Value Regulars,0.06921975554258834
56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,55,2420,0,1,0,0,0,0,0,0,1,0,385,359,0,709,3,21,0.3333333333333333,1,Deal Driven Browsers,0.03405457807922944
89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,29,2599,0,0,0,1,0,0,0,1,0,0,653,470,1,710,0,26,0.0384615384615384,0,Premium Loyalists,0.45514617510870387
35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,71,2434,1,0,0,0,0,0,0,0,0,1,11,11,0,711,2,4,0.25,1,Deal Driven Browsers,0.04057527445793592
53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,67,2850,0,0,0,1,0,0,0,0,0,1,437,394,0,712,2,23,0.3478260869565217,1,Deal Driven Browsers,0.3578130170128554
66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,42,2541,0,1,0,0,0,0,0,1,0,0,497,388,0,713,2,23,0.3043478260869565,2,Quiet Value Regulars,0.034502485393701585
45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,72,2415,1,0,0,0,0,0,0,0,0,1,254,224,0,714,3,16,0.3125,1,Deal Driven Browsers,0.07565534455112802
89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,47,2422,1,0,0,0,0,0,0,1,0,0,1430,1388,3,715,2,14,0.2142857142857142,0,Premium Loyalists,0.48714446561002045
72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,71,2220,0,1,0,0,0,0,0,1,0,0,1677,1677,3,716,0,26,0.0384615384615384,0,Premium Loyalists,0.39965272414122527
67432.0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,47,2616,0,1,0,0,0,0,0,1,0,0,1165,995,0,717,1,19,0.1052631578947368,2,Quiet Value Regulars,0.04083596415305996
70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,68,2185,0,0,0,1,0,0,0,0,1,0,313,292,0,718,1,13,0.0769230769230769,2,Quiet Value Regulars,0.007601479892656362
17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,31,2627,0,1,0,0,0,0,1,0,0,0,12,6,0,719,1,4,0.25,1,Deal Driven Browsers,0.022666859913830287
62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,51,2848,0,0,0,1,0,0,0,1,0,0,1241,1144,0,720,1,20,0.1,2,Quiet Value Regulars,0.10184676377221225
64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,67,2622,0,0,1,0,0,0,0,0,0,1,1078,1057,0,721,1,30,0.1333333333333333,2,Quiet Value Regulars,0.13350941713189354
34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,64,2639,0,0,0,1,0,0,0,0,1,0,73,49,0,722,2,8,0.25,1,Deal Driven Browsers,0.043433215306156486
48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,70,2338,0,0,1,0,0,0,0,0,0,1,53,43,0,723,3,9,0.3333333333333333,1,Deal Driven Browsers,0.03272144335083318
38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,42,2491,0,0,0,1,0,1,0,0,0,0,69,29,0,724,1,9,0.2222222222222222,1,Deal Driven Browsers,0.013750703055114817
82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,56,2314,0,1,0,0,0,0,0,1,0,0,862,822,1,725,0,21,0.0476190476190476,0,Premium Loyalists,0.09019295465497551
83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,68,2572,0,0,0,1,0,0,0,1,0,0,1383,1192,1,726,0,20,0.05,0,Premium Loyalists,0.1549062687819034
17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,45,2361,0,1,0,0,0,1,0,0,0,0,31,24,0,727,1,9,0.3333333333333333,1,Deal Driven Browsers,0.023567451861906098
71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,25,2271,0,0,1,0,0,0,0,1,0,0,916,872,0,728,0,24,0.0416666666666666,2,Quiet Value Regulars,0.08128591724635524
33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,50,2446,0,0,1,0,0,0,0,1,0,0,17,6,1,729,1,4,0.25,1,Deal Driven Browsers,0.2319856856814865
63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,66,2310,0,1,0,0,0,1,0,0,0,0,1150,1085,1,730,0,28,0.0357142857142857,2,Quiet Value Regulars,0.43626777579418335
83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,48,2339,0,0,0,1,0,0,0,0,0,1,1413,1329,0,731,0,22,0.0454545454545454,2,Quiet Value Regulars,0.14523410885984256
51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,62,2428,0,0,0,1,0,0,0,0,0,1,445,441,0,732,1,17,0.1176470588235294,2,Quiet Value Regulars,0.005480974580974582
58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,45,2345,0,0,0,0,1,0,0,1,0,0,913,762,0,733,1,24,0.0416666666666666,2,Quiet Value Regulars,0.010172240042306243
80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,51,2645,0,1,0,0,0,0,0,1,0,0,1713,1669,3,734,0,25,0.04,0,Premium Loyalists,0.7781272842565335
75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,41,2217,0,0,0,1,0,0,0,1,0,0,1360,1280,0,735,0,21,0.0476190476190476,2,Quiet Value Regulars,0.05065892221682727
63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,42,2664,0,0,0,1,0,1,0,0,0,0,917,828,0,736,0,24,0.0416666666666666,2,Quiet Value Regulars,0.05474183565940848
62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,48,2846,0,0,0,1,0,0,0,0,0,1,1214,1202,0,737,1,23,0.217391304347826,2,Quiet Value Regulars,0.40672857357211056
58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,56,2442,0,1,0,0,0,0,0,1,0,0,1019,867,0,738,1,20,0.25,2,Quiet Value Regulars,0.020263209401675624
40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,41,2630,0,1,0,0,0,0,0,0,1,0,69,46,0,739,1,8,0.25,1,Deal Driven Browsers,0.09587733816358972
38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,61,2243,0,1,0,0,0,0,0,0,0,1,83,67,0,740,1,8,0.125,1,Deal Driven Browsers,0.006231838684191624
35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,39,2428,0,1,0,0,0,1,0,0,0,0,55,44,0,741,1,8,0.25,1,Deal Driven Browsers,0.055931762270902095
79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,53,2225,0,0,1,0,0,0,0,1,0,0,548,532,0,742,2,19,0.1052631578947368,2,Quiet Value Regulars,0.05367532493051565
78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,32,2403,0,1,0,0,0,0,0,0,1,0,1387,1347,0,743,0,21,0.0476190476190476,2,Quiet Value Regulars,0.17158866463397238
31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,42,2574,0,0,1,0,0,0,0,0,0,1,52,18,1,744,1,6,0.1666666666666666,1,Deal Driven Browsers,0.6227288822222593
75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,68,2197,0,0,1,0,0,0,0,1,0,0,606,379,0,745,0,19,0.0526315789473684,2,Quiet Value Regulars,0.03370197728803726
48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,65,2587,0,1,0,0,0,0,0,1,0,0,183,124,0,746,1,12,0.25,1,Deal Driven Browsers,0.009071561980995943
74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,43,2815,0,1,0,0,0,0,0,1,0,0,1783,1697,0,747,0,17,0.0588235294117647,2,Quiet Value Regulars,0.3034541515308922
67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,33,2821,0,0,0,1,0,0,0,1,0,0,1243,1122,0,748,0,29,0.0344827586206896,2,Quiet Value Regulars,0.2669663870379283
46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,55,2460,0,1,0,0,0,1,0,0,0,0,122,61,0,749,1,8,0.125,1,Deal Driven Browsers,0.003023315782749745
62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,64,2558,0,1,0,0,0,0,0,0,1,0,392,334,0,750,1,18,0.2222222222222222,2,Quiet Value Regulars,0.00975314261660884
72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,41,2520,0,1,0,0,0,0,0,1,0,0,668,578,0,751,1,21,0.0952380952380952,2,Quiet Value Regulars,0.06240182028166827
78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,69,2358,0,1,0,0,0,0,0,0,0,1,1302,1097,0,752,0,20,0.05,2,Quiet Value Regulars,0.0882799403347705
42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,55,2590,0,0,1,0,0,0,0,1,0,0,542,430,0,753,2,25,0.32,1,Deal Driven Browsers,0.32049876461111165
33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,48,2601,0,1,0,0,0,0,0,1,0,0,69,57,0,754,2,9,0.3333333333333333,1,Deal Driven Browsers,0.09014215935789402
6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,63,2727,0,0,0,1,0,0,0,0,0,1,125,113,0,755,1,1,0.0,1,Deal Driven Browsers,0.08593211213269382
41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,2639,0,0,0,1,0,0,0,1,0,0,16,16,0,756,2,4,0.25,1,Deal Driven Browsers,0.015795436045436043
